,word1,word2,tag,BTag,label
693,Kexa,miSriwena,T3,T,T
694,xawwa,anulepanAm,Bs6,B,B
695,kAma,grAheNa,Bs6,B,B
696,sarva,saMpaxaH,K1,K,T
697,campA,aBiXAm,Bs6,B,B
698,BAskarAcArya,aBiXa,Bs6,B,B
699,nir,XanO,Bvp,B,B
700,yaWA,SIGram,A1,A,A
701,kamala,Alaye,Bs6,B,B
702,sa,puRpAyAm,BvS,B,B
703,karNa,pASa,T6,T,T
704,sam,uwpanna,Tp,T,T
705,sa,vAsaH,Bs6,B,B
706,sa,kuSalaH,BvS,B,B
707,varNana,awIwA,T7,T,T
708,hIna,jIvanam,K1,K,T
709,yAjana,aXyApanAw,Ds,D,D
710,muni,BAryA,T6,T,T
711,karaFjabIja,edagajaM,Ds,D,D
712,parama,xyuwiH,Bs6,B,B
713,kqwa,vixyAH,Bs3,B,B
714,sva,yUWyeRu,T6,T,T
715,rawna,XAraNe,T6,T,T
716,sam,upAgamaw,Tp,T,T
717,praSna,aRtakena,K2,K,T
718,mahenxra,AxyAH,Bs6,B,B
719,wri,xaSAnAm,Bs6,B,B
720,puNdarIka,akRan,BsU,B,B
721,URma,BAvaH,T6,T,T
722,Gora,AkArA,Bs6,B,B
723,sparSa,mAwreNa,Tm,T,T
724,sa,camawkqwi,BvS,B,B
725,SiraH,snAwam,Bv,B,B
726,xIpwa,yaSasAM,Bs6,B,B
727,kqwa,uxyamasya,Bs3,B,B
728,ArakRi,viBAge,T6,T,T
729,sa,Saswram,BvS,B,B
730,prawi,rUpakEH,K1,K,T
731,ekaw,CawrAM,Bs6,B,B
732,mahA,bAhuM,Bs6,B,B
733,na,paviwram,Tn,T,T
734,pIna,vakRAH,Bs6,B,B
735,paFca,BUwAwmake,Bvsp,B,B
736,pra,calanwi,Tp,T,T
737,eka,para,Bs6,B,B
738,rAkeSa,nAmA,Bs6,B,B
739,a,sahAyena,Bsmn,B,B
740,upahawa,AwmanaH,Bs6,B,B
741,na,AxiwvAw,Bsmn,B,B
742,anwapura,aBimuKam,T6,T,T
743,SOrasenI,mAwaH,Bs6,B,B
744,nir,rasam,Bvp,B,B
745,xuRta,cewasA,K1,K,T
746,parama,AwmanaH,K1,K,T
747,sa,varuNAH,BvS,B,B
748,komala,afgI,Bs6,B,B
749,anu,BARya,Tg,T,T
750,a,hiwA,Bsmn,B,B
751,niR,prANaH,Bvp,B,B
752,karmma,AKyam,Bs6,B,B
753,na,nikewaH,Bsmn,B,B
754,mahA,vIrye,Bs6,B,B
755,rela,yAnena,K7,K,T
756,Bavaw,kAraNawaH,K6,K,T
757,asmaw,viXAnAm,T6,T,T
758,niH,SeRawAM,Bs5,B,B
759,wrEguNya,viRayAH,Bs6,B,B
760,ramBA,AxInAm,Bs6,B,B
761,bahu,rUpasya,Bs6,B,B
762,grAmi,kqwyaM,T6,T,T
763,kqwa,ASrayaH,Bs3,B,B
764,ni,pawiwaH,Tp,T,T
765,sa,SarIrAH,BvS,B,B
766,sarva,aparAXeRu,K1,K,T
767,arGya,Axi,Bs6,B,B
768,nir,aparAXAnAm,Bvp,B,B
769,ganXa,wanmAwram,Km,K,T
770,eka,mAsaH,K1,K,T
771,guNa,anviwAH,T3,T,T
772,sa,amlA,BvS,B,B
773,kqwa,upahAram,Bs7,B,B
774,upaBogya,vaswUnAM,K1,K,T
775,pra,gawiH,Tp,T,T
776,bahu,samayaH,K1,K,T
777,wyakwa,AhArAH,Bs3,B,B
778,rAjya,aXikArin,T6,T,T
779,vi,rUpANAM,Bs6,B,B
780,xuH,jAwaH,K1,K,T
781,sarva,vyApakaH,T7,T,T
782,sarva,nASanAya,T6,T,T
783,a,niXanam,Bsmn,B,B
784,bIBawsa,lakRaNam,Bs6,B,B
785,haraxeva,gqham,T6,T,T
786,lakRya,kruXam,Bs7,B,B
787,uxyoga,para,T7,T,T
788,wikwaka,upahiwAni,T3,T,T
789,amqwa,arWam,T4,T,T
790,a,sakwena,Tn,T,T
791,mqxu,koRTAH,Bs6,B,B
792,na,xqRtam,Tn,T,T
793,sahAnuBUwi,pUrNayA,T3,T,T
794,rakRiwa,AwmA,Bs3,B,B
795,xawwa,avaXAnena,Bs3,B,B
796,amiwa,wejasA,Bs6,B,B
797,niwya,wanuH,Bs6,B,B
798,sa,SAli,BvS,B,B
799,vi,lakRaNam,Tp,T,T
800,wakra,sixXA,T3,T,T
801,praWama,wale,K1,K,T
802,paFca,wrikA,Bss,B,B
803,kuSala,XarmAH,Bs6,B,B
804,su,laBAH,Tp,T,T
805,ni,kqwaM,Tp,T,T
806,Xarma,niScaye,T6,T,T
807,pafka,xigXAH,T3,T,T
808,sawyaBAmA,saKIBiH,T6,T,T
809,waw,anumAnam,T6,T,T
810,Kadga,sahAyaH,Bs6,B,B
811,vakRa,sWalAni,T6,T,T
812,aBinIwa,arWam,Bs6,B,B
813,manxa,AwmA,K1,K,T
814,sa,RodaSEH,BvS,B,B
815,waw,xarSanAw,T6,T,T
816,svEra,AsanaH,Bs6,B,B
817,yaWA,kAmaM,A1,A,A
818,a,meXyAw,Tn,T,T
819,paxAwi,bahulA,Bs7,B,B
820,sa,bARpe,BvS,B,B
821,uRNa,uxakaM,K1,K,T
822,Sakra,pramuKEH,Bs6,B,B
823,Siwa,XArEH,Bs6,B,B
824,nir,XanaM,Bvp,B,B
825,pra,vAxinaH,Tp,T,T
826,hrasva,afgaH,Bs6,B,B
827,sa,vasavaH,BvS,B,B
828,nUwana,vaswrANi,K1,K,T
829,prawi,Palan,Tp,T,T
830,mqxu,maXurAH,T3,T,T
831,vi,manA,Bs6,B,B
832,vipula,aMsaH,Bs6,B,B
833,Gotaka,yAnena,K7,K,T
834,UrXva,rewasAm,Bs6,B,B
835,XqRta,keSA,Bs3,B,B
836,avApwa,kAmaH,Bs3,B,B
837,varuNa,AxeH,Bs6,B,B
838,sa,uxaram,BvS,B,B
839,paFca,BOwike,Tds,T,T
840,wava,sOnxaryaM,T6,T,T
841,nava,SikRiwA,K1,K,T
842,pra,kRipwam,Tp,T,T
843,sa,vqnwam,BvS,B,B
844,xqRti,praNaRtAnAM,Bs6,B,B
845,jagaxxeva,nAmAnam,Bs6,B,B
846,sva,SirasoH,T6,T,T
847,an,ApwAH,Tn,T,T
848,nAnA,karmasu,K1,K,T
849,parAkrama,SIlaH,Bs6,B,B
850,vixvas,varyEH,T7,T,T
851,niyawa,inxriyAH,Bs6,B,B
852,pra,kRubXam,Tp,T,T
853,a,vixyamAnamiwraM,Bsmn,B,B
854,vi,jFAwaH,Tp,T,T
855,a,xakRiNam,Bsmn,B,B
856,pra,hasan,Tp,T,T
857,xqDa,vrawam,Bs6,B,B
858,na,Sakya,Tn,T,T
859,nir,AbAXA,Bs5,B,B
860,prayawa,AwmanaH,Bs6,B,B
861,vara,varNinIm,Bs6,B,B
862,aXi,xEvaM,A1,A,A
863,xqRta,mAwram,Tm,T,T
864,sa,wikwakam,BvS,B,B
865,niyawa,AwmA,Bs6,B,B
866,gawa,vyaWAH,Bs6,B,B
867,aRtan,uwwaram,Bs5,B,B
868,an,aGaH,Bsmn,B,B
869,brahma,swenAH,Bs6,B,B
870,snehana,bqMhaNI,K3,K,T
871,senA,paweH,T6,T,T
872,sa,xAraH,BvS,B,B
873,na,sAXAraNAH,Tn,T,T
874,vyAyAma,uxvarwanaM,Ds,D,D
875,Xana,sampAxane,T6,T,T
876,sahasra,akRa,Bs6,B,B
877,saMxqRta,SOryO,Bs6,B,B
878,nagara,sWEH,T7,T,T
879,Bojya,aBojyaM,DiV,D,D
880,kAla,AkqRtaH,T3,T,T
881,xvanxva,mohena,T6,T,T
882,wuRA,agniH,K1,K,T
883,vIwa,rAgaH,Bs6,B,B
884,upakArya,AxIn,Bs6,B,B
885,su,gupwAni,K1,K,T
886,su,karaH,Tg,T,T
887,puRpa,aFjalim,T6,T,T
888,jiwa,AwmanaH,Bs3,B,B
889,hema,varNaM,Bs6,B,B
890,xEva,kqwaH,T3,T,T
891,prANAyAma,parAyaNAH,Bs6,B,B
892,upa,jIvawA,Tp,T,T
893,kroXa,AviRtaH,T3,T,T
894,BUmi,hInAnAm,T5,T,T
895,uxIrNa,piwwA,Bs7,B,B
896,kARTa,ApaNam,T6,T,T
897,qRi,coxiwam,T3,T,T
898,rakRiwa,manwraH,Bs3,B,B
899,su,SirAH,Bsmg,B,B
900,bala,anviwAH,T3,T,T
901,kARAya,vasanAH,Bs6,B,B
902,na,sahAya,Tn,T,T
903,saM,wApiwAH,Tp,T,T
904,a,hiwAni,Tn,T,T
905,BAva,svaBAvaH,T6,T,T
906,a,sAMprawam,Tn,T,T
907,nava,nirmiweRu,K1,K,T
908,urvaSI,AxayaH,Bs6,B,B
909,na,vaXyAm,Tn,T,T
910,samaya,nASasya,T6,T,T
911,xvi,vAram,T6,T,T
912,nir,makRikam,A1,A,A
913,wri,cakRuH,Bs6,B,B
914,na,mUDAH,Tn,T,T
915,puNya,Awman,Bs6,B,B
916,sixXi,upAyAH,T6,T,T
917,prAwar,kAlam,T1,T,T
918,xawwa,ciwwAyA,Bs3,B,B
919,Bqkuti,BIRaNam,Bs6,B,B
920,ava,lipwAH,Tp,T,T
921,sarva,lakRma,Bs6,B,B
922,Ayawa,IkRaNA,Bs6,B,B
923,asmaw,prArWiwaH,T3,T,T
924,bahva,pawyA,Bs6,B,B
925,sanXyA,aruNA,T3,T,T
926,aSIwi,prAyA,K1,K,T
927,xuHKa,Alaya,T6,T,T
928,ARADa,AxO,Bs6,B,B
929,nir,janam,Bvp,B,B
930,SIwa,uRNam,K3,K,T
931,na,sahajam,Tn,T,T
932,su,sWirA,K1,K,T
933,paFca,janAnAm,K1,K,T
934,su,vijFAwam,Tp,T,T
935,BUwa,grAmaH,T6,T,T
936,kroXa,AviRta,T3,T,T
937,sanwawi,rahiwaH,T3,T,T
938,kRINa,rAgam,Bs6,B,B
939,ava,ruxXaH,Tp,T,T
940,xEva,saMjFakam,Bs6,B,B
941,Xarma,AkrAnwasya,T3,T,T
942,vixyA,vqxXopasevayA,K4,K,T
943,vipra,AxyEH,Bs6,B,B
944,mahaw,anuBAvaH,Bs6,B,B
945,sa,upasargAm,BvS,B,B
946,xuH,warAm,K1,K,T
947,sa,saMramBam,BvS,B,B
948,SleRma,sifGANakaM,Ds,D,D
949,mahaw,vikramaH,Bs6,B,B
950,rAkRasa,inxrasya,T6,T,T
951,paxma,mAlinI,Bs6,B,B
952,eka,kAlam,K1,K,T
953,gADa,anurAgaH,K1,K,T
954,alpa,cewasaH,Bs6,B,B
955,xuRta,mawe,Bs6,B,B
956,mahaw,javaH,Bs6,B,B
957,gupwa,rUpeNa,K1,K,T
958,aXaH,muKAH,Bs6,B,B
959,vipaNi,sWiwe,T7,T,T
960,sa,vinayaM,BvS,B,B
961,na,safgawaH,Tn,T,T
962,capaNduka,AKyA,Bs6,B,B
963,pqWu,grIvAH,Bs6,B,B
964,Xarma,niwyaH,T7,T,T
965,svawanwra,spqhA,Bs6,B,B
966,xraRtu,kRamaH,Bs6,B,B
967,BUwa,AwmAnaM,Bs6,B,B
968,sa,vixyuwam,Bvs,B,B
969,sa,xAraM,BvS,B,B
970,Sabxa,brahmA,K1,K,T
971,saxyaH,Xiyam,Bs6,B,B
972,yaWA,gawaH,A1,A,A
973,wrE,vixyeRu,Bs6,B,B
974,vana,xAhasya,T6,T,T
975,wyakwa,Xarmasya,Bs3,B,B
976,pravacana,patuH,T7,T,T
977,anaMwa,mUrXA,K1,K,T
978,nAmaXeya,anurUpasya,Bs3,B,B
979,mahA,manAH,Bs6,B,B
980,a,niwyawA,Tn,T,T
981,xaNda,saMjFiwaH,Bs5,B,B
982,na,vyakwAw,Tn,T,T
983,an,upaxiRtaM,Tn,T,T
984,upAya,XarmAn,K1,K,T
985,saMSoXana,guNAH,T6,T,T
986,a,rocakam,Tn,T,T
987,sAyam,kAla,T1,T,T
988,xagXa,uxarasya,Bs6,B,B
989,binxu,upamAH,Bs6,B,B
990,woya,XAriNe,K1,K,T
991,saM,mawwAH,K1,K,T
992,nir,apekRaH,Bs5,B,B
993,naRta,inxriyasya,Bs6,B,B
994,mUDa,grAheNa,K1,K,T
995,puNya,karmANaH,Bs6,B,B
996,a,vyasanI,Tn,T,T
997,vipra,XarmaH,T6,T,T
998,prApwa,avakASA,Bs3,B,B
999,newra,hInaH,T2,T,T
1000,RodaSa,guNaM,K1,K,T
1001,sa,roRaM,BvS,B,B
1002,rakRas,aXaH,T6,T,T
1003,aBi,sawkqwaH,Tp,T,T
1004,xakRiNa,ayanam,K1,K,T
1005,lelihaw,vakwraM,Bs6,B,B
1006,wrayI,mUrwwi,T6,T,T
1007,pariNAma,muKI,Bv,B,B
1008,uwwama,wejasaH,Bs6,B,B
1009,karpUra,xvIpaH,T4,T,T
1010,sa,avaSeRam,BvS,B,B
1011,cakra,AyuXaH,Bs6,B,B
1012,Svewa,veRtanAH,Bs6,B,B
1013,waw,pApaM,T6,T,T
1014,Rat,paxEH,Bs6,B,B
1015,sa,saMBramam,BvS,B,B
1016,Arjana,Axi,Bs6,B,B
1017,janArxana,sahAyasya,Bs6,B,B
1018,sapwa,xaSaM,Bs6,B,B
1019,na,uwwareNa,Tn,T,T
1020,su,puRpiwaH,K1,K,T
1021,pari,vqwA,Tp,T,T
1022,a,suKA,Bsmn,B,B
1023,sa,kalAH,BvS,B,B
1024,kqRNa,mawiH,Bs6,B,B
1025,sva,mahimAnam,T6,T,T
1026,na,sahAyAn,Bsmn,B,B
1027,Enxra,agnena,K1,K,T
1028,Xarma,Awmani,K1,K,T
1029,sa,xArasya,BvS,B,B
1030,kArwwajFya,mana,K1,K,T
1031,sa,aFjaliH,BvS,B,B
1032,kalyANakataka,vAswavyaH,Bs6,B,B
1033,ni,rguNe,A1,A,A
1034,a,safGAwavanwam,Tn,T,T
1035,praSama,kAraNam,T6,T,T
1036,saw,guNAH,K1,K,T
1037,nAnA,praharaNEH,K1,K,T
1038,smiwa,maXurAm,Ds,D,D
1039,kqwa,aXIwi,Bs3,B,B
1040,Xarma,SIlasya,Bs6,B,B
1041,Sruwi,paWe,T6,T,T
1042,xakRiNa,xiSi,K1,K,T
1043,Bagavaw,puram,T6,T,T
1044,xAna,vIraH,T7,T,T
1045,na,uwwamAm,Bsmn,B,B
1046,su,parIkRiwEH,K1,K,T
1047,baxZXa,aFjaliM,Bs3,B,B
1048,nir,vqwwaH,Tp,T,T
1049,sawya,saMkalpaH,Bs6,B,B
1050,alpa,meXasaH,Bs6,B,B
1051,vacana,Bafgam,T6,T,T
1052,Siva,puwraH,T6,T,T
1053,na,icCanwi,Tn,T,T
1054,kAla,yukwena,T3,T,T
1055,sva,BAvaH,T6,T,T
1056,japa,yajFAH,Bs6,B,B
1057,sa,anukampam,BvS,B,B
1058,paripakva,buxZXiH,Bs6,B,B
1059,su,xurlaBO,Tp,T,T
1060,sa,wikwaM,BvS,B,B
1061,bqhaw,kUlA,Bs6,B,B
1062,jAwa,sAXvasaH,Bs6,B,B
1063,eka,xoRAH,Bs6,B,B
1064,xamBa,nAmakaH,Bs6,B,B
1065,sa,qRaBakaM,BvS,B,B
1066,katu,vyavahAram,K1,K,T
1067,sarpa,bile,T6,T,T
1068,Akula,inxriyaH,Bs6,B,B
1069,prawi,SoXe,Tp,T,T
1070,karpUra,niryAsaH,T6,T,T
1071,pawi,prANA,Bs6,B,B
1072,pra,vahanwI,Tp,T,T
1073,xAna,apamAnam,Ds,D,D
1074,jiwa,inxriye,Bs3,B,B
1075,vigawa,klamaH,Bs6,B,B
1076,puNya,apuNye,DiV,D,D
1077,na,alpa,Tn,T,T
1078,nis,pqkwaH,Tp,T,T
1079,na,jarA,Bsmn,B,B
1080,Soka,prakASakAnAm,T6,T,T
1081,amuka,jAwIyAH,K1,K,T
1082,lABa,anviwaH,T3,T,T
1083,pArawanwrya,vaSIkaraNam,T7,T,T
1084,a,saMbuxXaM,Tn,T,T
1085,kA,gawIn,Bs6,B,B
1086,cawur,muKasya,Bs6,B,B
1087,nara,piSAcasya,T7,T,T
1088,na,yogyAH,Tn,T,T
1089,Awapa,sanwApena,T6,T,T
1090,maXya,vayaskasya,Bs6,B,B
1091,svalpa,xoRI,Bs6,B,B
1092,kaMkaNa,xvayam,T6,T,T
1093,vyuwkrAnwa,samayaH,Bs6,B,B
1094,Binna,SliRtAH,DiV,D,D
1095,sa,xAreNa,BvS,B,B
1096,pATaka,mahABAgEH,K2,K,T
1097,xur,buxXe,Bs6,B,B
1098,xvaya,ASrayANAM,Bs6,B,B
1099,bANa,saFcAlanam,T6,T,T
1100,vi,rakwaH,Bs5,B,B
1101,naxI,AxInAm,Bs6,B,B
1102,su,vicakRaNaH,Tp,T,T
1103,pAWin,AvAsam,T7,T,T
1104,arWa,yukwAni,T7,T,T
1105,wulya,vayAH,Bs6,B,B
1106,saM,smqwya,Tg,T,T
1107,kaniRTa,AxO,Bs6,B,B
1108,urXva,jAnuH,Bs6,B,B
1109,prAcIna,paramparAsu,K1,K,T
1110,an,asUyawA,Bsmn,B,B
1111,aRtASIwi,sahasrANi,Km,K,T
1112,anna,mAwram,Tm,T,T
1113,prawi,SvAsaM,A1,A,A
1114,nir,manwraH,Bsmg,B,B
1115,nis,wrEguNyaH,Bs6,B,B
1116,wri,skanXam,Bs6,B,B
1117,Axiwya,gawaM,K1,K,T
1118,xvi,wrEH,Bss,B,B
1119,vi,mugXAH,Tp,T,T
1120,agni,kaNAH,T6,T,T
1121,awyanwa,mohiwam,T2,T,T
1122,sva,karma,T6,T,T
1123,nir,Xane,Bvp,B,B
1124,Sara,Asanam,Bs6,B,B
1125,a,rAjA,Tn,T,T
1126,gaja,GaNtA,T6,T,T
1127,an,uwwamAm,Bs5,B,B
1128,sa,pawnIkaH,BvS,B,B
1129,vi,hiwAM,Tp,T,T
1130,samaswa,saMsAre,K1,K,T
1131,nir,gamanasya,Tp,T,T
1132,yaWA,Ipsiwam,A1,A,A
1133,kqwa,prajFAs,Bs6,B,B
1134,kqwa,buxXiH,Bs3,B,B
1135,BIma,nAxaH,Bs6,B,B
1136,sa,pakRiNaH,BvS,B,B
1137,Bavaw,AxInAm,Bs6,B,B
1138,na,kiFciwkaram,Tn,T,T
1139,nir,balO,Bvp,B,B
1140,Siva,XanuH,T6,T,T
1141,viwIrNa,sarvasvaH,Bs3,B,B
1142,sawya,karmANaM,Bs6,B,B
1143,pra,kupiwaH,Tp,T,T
1144,rAjan,puwrAH,T6,T,T
1145,nis,sahAyaH,A1,A,A
1146,Asanna,maraNaH,Bs6,B,B
1147,baxXa,aFjalinA,Bs3,B,B
1148,sa,vawsAnAM,Bvs,B,B
1149,vaswu,samUhaH,T6,T,T
1150,sa,XarmAH,BvS,B,B
1151,koti,pawiH,T6,T,T
1152,kusuma,sukumAram,K4,K,T
1153,uFCa,vqwwaye,Bs6,B,B
1154,miwra,amiwrAn,DiV,D,D
1155,na,sevakAn,Tn,T,T
1156,caraNa,XUliM,T6,T,T
1157,rAja,niveSanam,T6,T,T
1158,viSva,rUpaH,Bs6,B,B
1159,brahman,gIwAH,T3,T,T
1160,a,kalmaRam,Bsmn,B,B
1161,praWiwa,AwmaBiH,Bs6,B,B
1162,lakRya,hInaH,T5,T,T
1163,vAk,patuwA,T7,T,T
1164,upa,grahaH,A1,A,A
1165,canxra,muKI,Bsu,B,B
1166,kambu,grIvaH,Bsu,B,B
1167,grAma,kAmaM,Bs6,B,B
1168,uwwara,anwAH,Bs6,B,B
1169,yuvan,rAjam,K1,K,T
1170,prAwar,kAlaH,T1,T,T
1171,yoga,yajFAH,Bs6,B,B
1172,uxAra,arWam,Bs6,B,B
1173,upawiRTa,mAnAH,Bv,B,B
1174,xqDa,BakwiH,Bs6,B,B
1175,su,UrmIM,K1,K,T
1176,uRNa,svaBAvAnAM,Bs6,B,B
1177,kifkarwavyawA,mUDaH,T3,T,T
1178,ciwragrIva,upAKyAnam,T6,T,T
1179,AScarya,cakiwa,T3,T,T
1180,xeva,AxeH,Bs6,B,B
1181,aXyAwma,mArgI,K1,K,T
1182,nis,kAraNAm,Tp,T,T
1183,nAnA,rUpANi,Bvsp,B,B
1184,nava,xarSanaH,Bs6,B,B
1185,bali,praBqwiBiH,Bs6,B,B
1186,vefkateSa,nAmnA,Bs6,B,B
1187,karma,banXanaH,Bs6,B,B
1188,ni,yanwA,Tp,T,T
1189,yaWA,rUpaM,A1,A,A
1190,saM,SleRaM,Tp,T,T
1191,janana,AxIn,Bs6,B,B
1192,xivya,svarUpaH,Bs6,B,B
1193,anyawara,grahaH,Bs6,B,B
1194,sva,mahiRyAm,T6,T,T
1195,snigXa,BAvAw,Bs6,B,B
1196,bala,viprakqwAH,T3,T,T
1197,an,iwvaram,Tn,T,T
1198,upAya,sAXyAH,T3,T,T
1199,xur,brAhmaNa,K1,K,T
1200,woraNa,anwAH,Bs6,B,B
1201,anila,AxInAM,Bs6,B,B
1202,xqRti,loBanAya,T6,T,T
1203,mahaw,yaSaH,Bs6,B,B
1204,nis,saMkocam,Bvp,B,B
1205,sarva,varNAH,K1,K,T
1206,kAmala,AxIn,Bs6,B,B
1207,mahAn,raWAH,Bs6,B,B
1208,kqwa,kqwyA,Bs3,B,B
1209,saH,upamAH,BvS,B,B
1210,kaMsa,AxeH,Bs6,B,B
1211,xqRti,pAwena,T6,T,T
1212,vasanwa,qwO,K7,K,T
1213,rAjahaMsa,samaH,T3,T,T
1214,varwaka,kAraNAw,T6,T,T
1215,UrXva,xarSanaH,Bs6,B,B
1216,SaraBa,sWAne,T6,T,T
1217,cawur,aByaXikam,Bs6,B,B
1218,yawa,vrawaH,Bs3,B,B
1219,xoRa,uxare,T3,T,T
1220,BAva,samanviwAH,T3,T,T
1221,vqRNi,yoXAH,K1,K,T
1222,niR,parigrahaH,Bs5,B,B
1223,hIna,arWAH,Bs6,B,B
1224,sva,vicAriwaM,T3,T,T
1225,hawa,siMham,Bs7,B,B
1226,ISa,anwAH,Bs6,B,B
1227,wakra,sixXaH,T7,T,T
1228,sAmAnya,makRikayA,K1,K,T
1229,cEwya,mAlinI,Bs6,B,B
1230,kawi,kawiRu,D,D,D
1231,RodaSa,koRTakEH,Km,K,T
1232,su,prasixXam,Tp,T,T
1233,sAhasa,kAryam,K1,K,T
1234,sWUla,mUlAnAM,Bs6,B,B
1235,upa,IkRaNaM,Tp,T,T
1236,pra,akRipaw,Tp,T,T
1237,na,sUyakAH,Tn,T,T
1238,xawwa,manA,Bvs,B,B
1239,parama,ISvarAya,K1,K,T
1240,xqRti,gawaH,T2,T,T
1241,evaM,viXasya,Bs5,B,B
1242,arcyA,krameNa,T6,T,T
1243,nava,vAxanAw,K1,K,T
1244,parameRTi,sAwmyawAM,T6,T,T
1245,Oxaka,lAvaNikena,Ds,D,D
1246,saha,amAwyaH,BvS,B,B
1247,SoXana,arWAH,T4,T,T
1248,sa,kuRTaM,BvS,B,B
1249,a,cyuwa,Bs6,B,B
1250,pApa,karmA,Bs6,B,B
1251,vi,niScaye,Tp,T,T
1252,wax,viRaye,K1,K,T
1253,na,rasikaH,Tn,T,T
1254,eka,agraH,Bs6,B,B
1255,waw,viXaM,Bs6,B,B
1256,Xana,mUlam,Bs6,B,B
1257,xqDa,niScayaH,Bs6,B,B
1258,sawsafga,anurAgI,T7,T,T
1259,SAnwa,pApmA,Bs6,B,B
1260,guru,caraNayo,T6,T,T
1261,viviXa,AkAraH,Bs6,B,B
1262,inxriya,saMGAwaM,T6,T,T
1263,Xarma,SIlaM,Bs6,B,B
1264,awikrAnwa,rasaM,Bs5,B,B
1265,xawwa,AspaxaH,Bs4,B,B
1266,saFjAwa,pulakaH,Bs6,B,B
1267,yaWa,ukwaM,A1,A,A
1268,svarga,kAfkRiNaH,T6,T,T
1269,SreRTin,sammuKam,T6,T,T
1270,BakRya,kriyA,T6,T,T
1271,labXa,AhuwiH,Bs6,B,B
1272,pipAsA,nigrahAw,T6,T,T
1273,pqSni,garBaH,Bs6,B,B
1274,siwa,rakwena,Ds,D,D
1275,yaWA,cariwaM,A1,A,A
1276,yaWA,joRaM,A1,A,A
1277,kopa,aruNA,T3,T,T
1278,yaWA,ukwAn,A1,A,A
1279,bAlya,BARaNam,T6,T,T
1280,mukwa,Bayena,Bv,B,B
1281,mURika,Sabxam,T6,T,T
1282,sa,aRtAfgam,Bvs,B,B
1283,na,karuNam,Tn,T,T
1284,a,rogiNam,Bsmn,B,B
1285,xvanxva,nqwyasya,K1,K,T
1286,sWira,vikramANAM,Bs6,B,B
1287,pakva,prAyam,K1,K,T
1288,puNya,BAjaM,Bs6,B,B
1289,loka,hiwAya,T6,T,T
1290,sa,apagamAH,BvS,B,B
1291,mahA,vakwraH,Bs6,B,B
1292,SyAmala,afga,K1,K,T
1293,prawi,SruwayaH,Tp,T,T
1294,kim,AcAraH,Bs6,B,B
1295,kqpa,AxayaH,Bs6,B,B
1296,vicariwa,prAyA,Bs6,B,B
1297,Xarma,garBeNa,Bs6,B,B
1298,na,spqSyaH,Tn,T,T
1299,vi,garhaNAM,Tp,T,T
1300,jihma,akRAH,Bs6,B,B
1301,svar,gawe,Bs3,B,B
1302,na,XIram,Tn,T,T
1303,vIrya,URNaH,Bs6,B,B
1304,Suci,vAsasaH,Bs6,B,B
1305,jiwa,inxriyAw,Bs3,B,B
1306,yama,suBaxrakam,Ds,D,D
1307,rakwa,kaNTinaH,Bs6,B,B
1308,Svewa,vAhanaH,Bs6,B,B
1309,sama,xarSanam,Bs6,B,B
1310,pra,kampiwa,Tp,T,T
1311,pakva,sasyA,Bs7,B,B
1312,a,viSvasweRu,Tn,T,T
1313,xivya,SakwiH,K1,K,T
1314,nimagna,rUpAH,Bs6,B,B
1315,SyAma,kaWiwA,T3,T,T
1316,Baya,vihvalA,T5,T,T
1317,mahaw,Awmani,Bs6,B,B
1318,mahA,vegaH,Bs6,B,B
1319,sa,KadgaH,BvS,B,B
1320,gamya,agamyaM,DiV,D,D
1321,sva,mAnasam,T6,T,T
1322,niH,ASrayaH,Tp,T,T
1323,Arya,jana,K1,K,T
1324,rakwA,ABam,Bs6,B,B
1325,awikrAnwa,karmANam,Bs6,B,B
1326,kAvya,Axi,Bs6,B,B
1327,vi,srabXAH,Tp,T,T
1328,Baxra,mahilAM,K1,K,T
1329,canxra,grahaNam,T6,T,T
1330,puNya,karmaBiH,Bs6,B,B
1331,waw,uBayam,K1,K,T
1332,parivqwwa,newraH,Bs6,B,B
1333,pUrvA,avasWAm,K1,K,T
1334,prApwa,varwmA,Bs3,B,B
1335,na,parimeyAM,Tn,T,T
1336,vixyA,hrAsaH,T6,T,T
1337,wapo,niXim,Bs6,B,B
1338,ewAvaw,anwareNa,K1,K,T
1339,na,gocaram,Tn,T,T
1340,paFca,muKaH,Bs6,B,B
1341,svarga,gamanAya,T6,T,T
1342,niyawa,vrawaH,Bs6,B,B
1343,sAXva,AcArAH,Bs6,B,B
1344,xuRkqwa,sAravAn,Bs6,B,B
1345,kqRiH,AxIni,Bs6,B,B
1346,aswaM,gawe,T2,T,T
1347,sam,akRam,A1,A,A
1348,bqhaw,mUlaH,Bs6,B,B
1349,su,Bage,Tp,T,T
1350,sa,parijanaH,BvS,B,B
1351,capala,upAnahO,K1,K,T
1352,mUlya,BUwAm,T2,T,T
1353,svAXyAya,yajFAH,Bs6,B,B
1354,rediyo,praBawiRu,Bs6,B,B
1355,evaM,vrawaH,Bs6,B,B
1356,xEva,cinwakAH,T2,T,T
1357,Agraha,pUrvakam,Bs7,B,B
1358,a,Bexanam,T7,T,T
1359,mqga,rAjEH,T6,T,T
1360,Sara,sanXAnam,T6,T,T
1361,viRa,prayogeNa,T6,T,T
1362,su,xayiwAM,Tp,T,T
1363,samqxXa,vegAH,Bs6,B,B
